Disease,SymptomIndex,Symptom
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
chronic cholestasis,Symptom_7,yellowing_of_eyes
chronic cholestasis,Symptom_7,yellowing_of_eyes
chronic cholestasis,Symptom_7,yellowing_of_eyes
diabetes,Symptom_7,obesity
diabetes,Symptom_7,obesity
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,obesity
migraine,Symptom_7,depression
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,depression
migraine,Symptom_7,depression
jaundice,Symptom_7,dark_urine
jaundice,Symptom_7,dark_urine
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,dark_urine
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,diarrhoea
malaria,Symptom_7,diarrhoea
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
chicken pox,Symptom_7,loss_of_appetite
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,loss_of_appetite
chicken pox,Symptom_7,loss_of_appetite
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,abdominal_pain
hepatitis a,Symptom_7,abdominal_pain
hepatitis a,Symptom_7,abdominal_pain
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,abdominal_pain
hepatitis b,Symptom_7,abdominal_pain
hepatitis b,Symptom_7,abdominal_pain
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,loss_of_appetite
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,loss_of_appetite
hepatitis d,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,nausea
hepatitis e,Symptom_7,nausea
hepatitis e,Symptom_7,nausea
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
alcoholic hepatitis,Symptom_7,fluid_overload
alcoholic hepatitis,Symptom_7,fluid_overload
alcoholic hepatitis,Symptom_7,fluid_overload
tuberculosis,Symptom_7,breathlessness
tuberculosis,Symptom_7,breathlessness
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,breathlessness
common cold,Symptom_7,swelled_lymph_nodes
common cold,Symptom_7,swelled_lymph_nodes
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,swelled_lymph_nodes
pneumonia,Symptom_7,malaise
pneumonia,Symptom_7,malaise
pneumonia,Symptom_7,malaise
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
varicose veins,Symptom_7,prominent_veins_on_calf
varicose veins,Symptom_7,prominent_veins_on_calf
hypothyroidism,Symptom_7,puffy_face_and_eyes
hypothyroidism,Symptom_7,puffy_face_and_eyes
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hyperthyroidism,Symptom_7,fast_heart_rate
hyperthyroidism,Symptom_7,fast_heart_rate
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,fast_heart_rate
hypoglycemia,Symptom_7,blurred_and_distorted_vision
hypoglycemia,Symptom_7,blurred_and_distorted_vision
hypoglycemia,Symptom_7,blurred_and_distorted_vision
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
chronic cholestasis,Symptom_7,yellowing_of_eyes
chronic cholestasis,Symptom_7,yellowing_of_eyes
chronic cholestasis,Symptom_7,yellowing_of_eyes
diabetes,Symptom_7,obesity
diabetes,Symptom_7,obesity
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,obesity
migraine,Symptom_7,depression
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,depression
migraine,Symptom_7,depression
jaundice,Symptom_7,dark_urine
jaundice,Symptom_7,dark_urine
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,dark_urine
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,diarrhoea
malaria,Symptom_7,diarrhoea
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
chicken pox,Symptom_7,loss_of_appetite
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,loss_of_appetite
chicken pox,Symptom_7,loss_of_appetite
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,abdominal_pain
hepatitis a,Symptom_7,abdominal_pain
hepatitis a,Symptom_7,abdominal_pain
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,diarrhoea
hepatitis a,Symptom_7,abdominal_pain
hepatitis b,Symptom_7,abdominal_pain
hepatitis b,Symptom_7,abdominal_pain
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,yellow_urine
hepatitis b,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,loss_of_appetite
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,abdominal_pain
hepatitis d,Symptom_7,loss_of_appetite
hepatitis d,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,nausea
hepatitis e,Symptom_7,nausea
hepatitis e,Symptom_7,nausea
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
hepatitis e,Symptom_7,loss_of_appetite
alcoholic hepatitis,Symptom_7,fluid_overload
alcoholic hepatitis,Symptom_7,fluid_overload
alcoholic hepatitis,Symptom_7,fluid_overload
tuberculosis,Symptom_7,breathlessness
tuberculosis,Symptom_7,breathlessness
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,sweating
tuberculosis,Symptom_7,breathlessness
common cold,Symptom_7,swelled_lymph_nodes
common cold,Symptom_7,swelled_lymph_nodes
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,malaise
common cold,Symptom_7,swelled_lymph_nodes
pneumonia,Symptom_7,malaise
pneumonia,Symptom_7,malaise
pneumonia,Symptom_7,malaise
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
pneumonia,Symptom_7,phlegm
varicose veins,Symptom_7,prominent_veins_on_calf
varicose veins,Symptom_7,prominent_veins_on_calf
hypothyroidism,Symptom_7,puffy_face_and_eyes
hypothyroidism,Symptom_7,puffy_face_and_eyes
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hypothyroidism,Symptom_7,enlarged_thyroid
hyperthyroidism,Symptom_7,fast_heart_rate
hyperthyroidism,Symptom_7,fast_heart_rate
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,excessive_hunger
hyperthyroidism,Symptom_7,fast_heart_rate
hypoglycemia,Symptom_7,blurred_and_distorted_vision
hypoglycemia,Symptom_7,blurred_and_distorted_vision
hypoglycemia,Symptom_7,blurred_and_distorted_vision
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
hypoglycemia,Symptom_7,excessive_hunger
chronic cholestasis,Symptom_7,yellowing_of_eyes
chronic cholestasis,Symptom_7,yellowing_of_eyes
chronic cholestasis,Symptom_7,yellowing_of_eyes
diabetes,Symptom_7,obesity
diabetes,Symptom_7,obesity
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,excessive_hunger
diabetes,Symptom_7,obesity
migraine,Symptom_7,depression
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,irritability
migraine,Symptom_7,depression
migraine,Symptom_7,depression
jaundice,Symptom_7,dark_urine
jaundice,Symptom_7,dark_urine
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,abdominal_pain
jaundice,Symptom_7,dark_urine
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,diarrhoea
malaria,Symptom_7,diarrhoea
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
malaria,Symptom_7,muscle_pain
chicken pox,Symptom_7,loss_of_appetite
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,mild_fever
chicken pox,Symptom_7,loss_of_appetite
chicken pox,Symptom_7,loss_of_appetite
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,headache
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
dengue,Symptom_7,nausea
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,abdominal_pain
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,constipation
typhoid,Symptom_7,abdominal_pain
